SessionID,DateKey,OperatingRoomID,DepartmentID,SessionType,PlannedStartDateTime,PlannedEndDateTime,PlannedMinutes,AvailableMinutes,IsEmergencySession
SES002476,20221006,OR02,D03,Full Day,2022-10-06 08:00:00,2022-10-06 17:00:00,540,510,0
SES002477,20221006,OR03,D02,Full Day,2022-10-06 08:00:00,2022-10-06 17:00:00,540,510,0
SES002478,20221006,OR04,D03,Full Day,2022-10-06 08:00:00,2022-10-06 17:00:00,540,510,0
SES002479,20221006,OR05,D02,Full Day,2022-10-06 08:00:00,2022-10-06 17:00:00,540,510,0
SES002480,20221006,OR06,D04,Afternoon,2022-10-06 13:00:00,2022-10-06 17:00:00,240,225,0
SES002481,20221006,OR07,D06,Morning,2022-10-06 08:00:00,2022-10-06 12:30:00,270,250,0
SES002482,20221006,OR08,D09,Morning,2022-10-06 08:00:00,2022-10-06 12:30:00,270,250,0
SES002483,20221006,OR09,D09,Emergency,2022-10-06 08:00:00,2022-10-06 17:00:00,540,510,1
SES002484,20221006,OR10,D05,Full Day,2022-10-06 08:00:00,2022-10-06 17:00:00,540,510,0
SES002485,20221006,OR11,D02,Full Day,2022-10-06 08:00:00,2022-10-06 17:00:00,540,510,0
SES002486,20221006,OR12,D06,Afternoon,2022-10-06 13:00:00,2022-10-06 17:00:00,240,225,0
SES002487,20221007,OR01,D03,Full Day,2022-10-07 08:00:00,2022-10-07 17:00:00,540,510,0
SES002488,20221007,OR02,D06,Afternoon,2022-10-07 13:00:00,2022-10-07 17:00:00,240,225,0
SES002489,20221007,OR03,D02,Full Day,2022-10-07 08:00:00,2022-10-07 17:00:00,540,510,0
SES002490,20221007,OR04,D02,Full Day,2022-10-07 08:00:00,2022-10-07 17:00:00,540,510,0
SES002491,20221007,OR05,D09,Afternoon,2022-10-07 13:00:00,2022-10-07 17:00:00,240,225,0
SES002492,20221007,OR06,D05,Full Day,2022-10-07 08:00:00,2022-10-07 17:00:00,540,510,0
SES002493,20221007,OR07,D01,Full Day,2022-10-07 08:00:00,2022-10-07 17:00:00,540,510,0
SES002494,20221007,OR08,D07,Full Day,2022-10-07 08:00:00,2022-10-07 17:00:00,540,510,0
SES002495,20221007,OR09,D09,Emergency,2022-10-07 08:00:00,2022-10-07 17:00:00,540,510,1
SES002496,20221007,OR10,D06,Full Day,2022-10-07 08:00:00,2022-10-07 17:00:00,540,510,0
SES002497,20221007,OR11,D01,Full Day,2022-10-07 08:00:00,2022-10-07 17:00:00,540,510,0
SES002498,20221007,OR12,D10,Afternoon,2022-10-07 13:00:00,2022-10-07 17:00:00,240,225,0
SES002499,20221008,OR09,D10,Emergency,2022-10-08 08:00:00,2022-10-08 17:00:00,540,510,1
SES002500,20221008,OR10,D03,Afternoon,2022-10-08 13:00:00,2022-10-08 17:00:00,240,225,0
SES002501,20221009,OR09,D10,Emergency,2022-10-09 08:00:00,2022-10-09 17:00:00,540,510,1
SES002502,20221010,OR01,D03,Full Day,2022-10-10 08:00:00,2022-10-10 17:00:00,540,510,0
SES002503,20221010,OR02,D06,Morning,2022-10-10 08:00:00,2022-10-10 12:30:00,270,250,0
SES002504,20221010,OR03,D09,Full Day,2022-10-10 08:00:00,2022-10-10 17:00:00,540,510,0
SES002505,20221010,OR04,D03,Full Day,2022-10-10 08:00:00,2022-10-10 17:00:00,540,510,0
SES002506,20221010,OR05,D10,Full Day,2022-10-10 08:00:00,2022-10-10 17:00:00,540,510,0
SES002507,20221010,OR06,D10,Afternoon,2022-10-10 13:00:00,2022-10-10 17:00:00,240,225,0
SES002508,20221010,OR07,D07,Full Day,2022-10-10 08:00:00,2022-10-10 17:00:00,540,510,0
SES002509,20221010,OR08,D02,Full Day,2022-10-10 08:00:00,2022-10-10 17:00:00,540,510,0
SES002510,20221010,OR09,D08,Emergency,2022-10-10 08:00:00,2022-10-10 17:00:00,540,510,1
SES002511,20221010,OR10,D02,Full Day,2022-10-10 08:00:00,2022-10-10 17:00:00,540,510,0
SES002512,20221010,OR11,D02,Full Day,2022-10-10 08:00:00,2022-10-10 17:00:00,540,510,0
SES002513,20221010,OR12,D06,Full Day,2022-10-10 08:00:00,2022-10-10 17:00:00,540,510,0
SES002514,20221011,OR01,D06,Full Day,2022-10-11 08:00:00,2022-10-11 17:00:00,540,510,0
SES002515,20221011,OR02,D04,Full Day,2022-10-11 08:00:00,2022-10-11 17:00:00,540,510,0
SES002516,20221011,OR03,D06,Full Day,2022-10-11 08:00:00,2022-10-11 17:00:00,540,510,0
SES002517,20221011,OR04,D08,Full Day,2022-10-11 08:00:00,2022-10-11 17:00:00,540,510,0
SES002518,20221011,OR05,D01,Full Day,2022-10-11 08:00:00,2022-10-11 17:00:00,540,510,0
SES002519,20221011,OR06,D01,Full Day,2022-10-11 08:00:00,2022-10-11 17:00:00,540,510,0
SES002520,20221011,OR07,D01,Full Day,2022-10-11 08:00:00,2022-10-11 17:00:00,540,510,0
SES002521,20221011,OR08,D03,Full Day,2022-10-11 08:00:00,2022-10-11 17:00:00,540,510,0
SES002522,20221011,OR09,D08,Emergency,2022-10-11 08:00:00,2022-10-11 17:00:00,540,510,1
SES002523,20221011,OR10,D07,Afternoon,2022-10-11 13:00:00,2022-10-11 17:00:00,240,225,0
SES002524,20221011,OR11,D10,Full Day,2022-10-11 08:00:00,2022-10-11 17:00:00,540,510,0
SES002525,20221011,OR12,D09,Afternoon,2022-10-11 13:00:00,2022-10-11 17:00:00,240,225,0
SES002526,20221012,OR01,D03,Full Day,2022-10-12 08:00:00,2022-10-12 17:00:00,540,510,0
SES002527,20221012,OR02,D02,Full Day,2022-10-12 08:00:00,2022-10-12 17:00:00,540,510,0
SES002528,20221012,OR03,D01,Full Day,2022-10-12 08:00:00,2022-10-12 17:00:00,540,510,0
SES002529,20221012,OR04,D03,Full Day,2022-10-12 08:00:00,2022-10-12 17:00:00,540,510,0
SES002530,20221012,OR05,D06,Full Day,2022-10-12 08:00:00,2022-10-12 17:00:00,540,510,0
SES002531,20221012,OR06,D05,Full Day,2022-10-12 08:00:00,2022-10-12 17:00:00,540,510,0
SES002532,20221012,OR07,D09,Full Day,2022-10-12 08:00:00,2022-10-12 17:00:00,540,510,0
SES002533,20221012,OR08,D05,Morning,2022-10-12 08:00:00,2022-10-12 12:30:00,270,250,0
SES002534,20221012,OR09,D05,Emergency,2022-10-12 08:00:00,2022-10-12 17:00:00,540,510,1
SES002535,20221012,OR10,D01,Morning,2022-10-12 08:00:00,2022-10-12 12:30:00,270,250,0
SES002536,20221012,OR11,D05,Afternoon,2022-10-12 13:00:00,2022-10-12 17:00:00,240,225,0
SES002537,20221012,OR12,D06,Full Day,2022-10-12 08:00:00,2022-10-12 17:00:00,540,510,0
SES002538,20221013,OR01,D04,Full Day,2022-10-13 08:00:00,2022-10-13 17:00:00,540,510,0
SES002539,20221013,OR02,D01,Full Day,2022-10-13 08:00:00,2022-10-13 17:00:00,540,510,0
SES002540,20221013,OR03,D03,Full Day,2022-10-13 08:00:00,2022-10-13 17:00:00,540,510,0
SES002541,20221013,OR04,D08,Full Day,2022-10-13 08:00:00,2022-10-13 17:00:00,540,510,0
SES002542,20221013,OR05,D04,Full Day,2022-10-13 08:00:00,2022-10-13 17:00:00,540,510,0
SES002543,20221013,OR06,D01,Full Day,2022-10-13 08:00:00,2022-10-13 17:00:00,540,510,0
SES002544,20221013,OR07,D01,Full Day,2022-10-13 08:00:00,2022-10-13 17:00:00,540,510,0
SES002545,20221013,OR08,D04,Morning,2022-10-13 08:00:00,2022-10-13 12:30:00,270,250,0
SES002546,20221013,OR09,D08,Emergency,2022-10-13 08:00:00,2022-10-13 17:00:00,540,510,1
SES002547,20221013,OR10,D07,Full Day,2022-10-13 08:00:00,2022-10-13 17:00:00,540,510,0
SES002548,20221013,OR11,D06,Afternoon,2022-10-13 13:00:00,2022-10-13 17:00:00,240,225,0
SES002549,20221013,OR12,D03,Full Day,2022-10-13 08:00:00,2022-10-13 17:00:00,540,510,0
SES002550,20221014,OR01,D02,Full Day,2022-10-14 08:00:00,2022-10-14 17:00:00,540,510,0
SES002551,20221014,OR02,D06,Full Day,2022-10-14 08:00:00,2022-10-14 17:00:00,540,510,0
SES002552,20221014,OR03,D04,Full Day,2022-10-14 08:00:00,2022-10-14 17:00:00,540,510,0
SES002553,20221014,OR04,D06,Full Day,2022-10-14 08:00:00,2022-10-14 17:00:00,540,510,0
SES002554,20221014,OR05,D07,Afternoon,2022-10-14 13:00:00,2022-10-14 17:00:00,240,225,0
SES002555,20221014,OR06,D01,Full Day,2022-10-14 08:00:00,2022-10-14 17:00:00,540,510,0
SES002556,20221014,OR07,D04,Full Day,2022-10-14 08:00:00,2022-10-14 17:00:00,540,510,0
SES002557,20221014,OR08,D05,Full Day,2022-10-14 08:00:00,2022-10-14 17:00:00,540,510,0
SES002558,20221014,OR09,D04,Emergency,2022-10-14 08:00:00,2022-10-14 17:00:00,540,510,1
SES002559,20221014,OR10,D04,Morning,2022-10-14 08:00:00,2022-10-14 12:30:00,270,250,0
SES002560,20221014,OR11,D03,Afternoon,2022-10-14 13:00:00,2022-10-14 17:00:00,240,225,0
SES002561,20221014,OR12,D07,Full Day,2022-10-14 08:00:00,2022-10-14 17:00:00,540,510,0
SES002562,20221015,OR09,D07,Emergency,2022-10-15 08:00:00,2022-10-15 17:00:00,540,510,1
SES002563,20221016,OR09,D01,Emergency,2022-10-16 08:00:00,2022-10-16 17:00:00,540,510,1
SES002564,20221017,OR01,D02,Morning,2022-10-17 08:00:00,2022-10-17 12:30:00,270,250,0
SES002565,20221017,OR02,D04,Full Day,2022-10-17 08:00:00,2022-10-17 17:00:00,540,510,0
SES002566,20221017,OR03,D07,Full Day,2022-10-17 08:00:00,2022-10-17 17:00:00,540,510,0
SES002567,20221017,OR04,D06,Full Day,2022-10-17 08:00:00,2022-10-17 17:00:00,540,510,0
SES002568,20221017,OR05,D01,Full Day,2022-10-17 08:00:00,2022-10-17 17:00:00,540,510,0
SES002569,20221017,OR06,D06,Full Day,2022-10-17 08:00:00,2022-10-17 17:00:00,540,510,0
SES002570,20221017,OR07,D04,Full Day,2022-10-17 08:00:00,2022-10-17 17:00:00,540,510,0
SES002571,20221017,OR08,D05,Morning,2022-10-17 08:00:00,2022-10-17 12:30:00,270,250,0
SES002572,20221017,OR09,D01,Emergency,2022-10-17 08:00:00,2022-10-17 17:00:00,540,510,1
SES002573,20221017,OR10,D02,Morning,2022-10-17 08:00:00,2022-10-17 12:30:00,270,250,0
SES002574,20221017,OR11,D04,Full Day,2022-10-17 08:00:00,2022-10-17 17:00:00,540,510,0
SES002575,20221017,OR12,D01,Full Day,2022-10-17 08:00:00,2022-10-17 17:00:00,540,510,0
SES002576,20221018,OR01,D02,Full Day,2022-10-18 08:00:00,2022-10-18 17:00:00,540,510,0
SES002577,20221018,OR02,D06,Full Day,2022-10-18 08:00:00,2022-10-18 17:00:00,540,510,0
SES002578,20221018,OR03,D08,Full Day,2022-10-18 08:00:00,2022-10-18 17:00:00,540,510,0
SES002579,20221018,OR04,D01,Full Day,2022-10-18 08:00:00,2022-10-18 17:00:00,540,510,0
SES002580,20221018,OR05,D01,Full Day,2022-10-18 08:00:00,2022-10-18 17:00:00,540,510,0
SES002581,20221018,OR06,D06,Morning,2022-10-18 08:00:00,2022-10-18 12:30:00,270,250,0
SES002582,20221018,OR07,D02,Morning,2022-10-18 08:00:00,2022-10-18 12:30:00,270,250,0
SES002583,20221018,OR08,D01,Afternoon,2022-10-18 13:00:00,2022-10-18 17:00:00,240,225,0
SES002584,20221018,OR09,D04,Emergency,2022-10-18 08:00:00,2022-10-18 17:00:00,540,510,1
SES002585,20221018,OR10,D06,Full Day,2022-10-18 08:00:00,2022-10-18 17:00:00,540,510,0
SES002586,20221018,OR11,D06,Full Day,2022-10-18 08:00:00,2022-10-18 17:00:00,540,510,0
SES002587,20221018,OR12,D07,Full Day,2022-10-18 08:00:00,2022-10-18 17:00:00,540,510,0
SES002588,20221019,OR01,D04,Full Day,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,0
SES002589,20221019,OR02,D10,Full Day,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,0
SES002590,20221019,OR03,D02,Full Day,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,0
SES002591,20221019,OR04,D03,Full Day,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,0
SES002592,20221019,OR05,D04,Full Day,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,0
SES002593,20221019,OR06,D02,Full Day,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,0
SES002594,20221019,OR07,D06,Full Day,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,0
SES002595,20221019,OR08,D05,Full Day,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,0
SES002596,20221019,OR09,D06,Emergency,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,1
SES002597,20221019,OR10,D06,Full Day,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,0
SES002598,20221019,OR11,D06,Full Day,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,0
SES002599,20221019,OR12,D10,Full Day,2022-10-19 08:00:00,2022-10-19 17:00:00,540,510,0
SES002600,20221020,OR01,D06,Full Day,2022-10-20 08:00:00,2022-10-20 17:00:00,540,510,0
SES002601,20221020,OR02,D10,Afternoon,2022-10-20 13:00:00,2022-10-20 17:00:00,240,225,0
SES002602,20221020,OR03,D06,Full Day,2022-10-20 08:00:00,2022-10-20 17:00:00,540,510,0
SES002603,20221020,OR04,D05,Full Day,2022-10-20 08:00:00,2022-10-20 17:00:00,540,510,0
SES002604,20221020,OR05,D03,Afternoon,2022-10-20 13:00:00,2022-10-20 17:00:00,240,225,0
SES002605,20221020,OR06,D05,Full Day,2022-10-20 08:00:00,2022-10-20 17:00:00,540,510,0
SES002606,20221020,OR07,D06,Full Day,2022-10-20 08:00:00,2022-10-20 17:00:00,540,510,0
SES002607,20221020,OR08,D02,Full Day,2022-10-20 08:00:00,2022-10-20 17:00:00,540,510,0
SES002608,20221020,OR09,D08,Emergency,2022-10-20 08:00:00,2022-10-20 17:00:00,540,510,1
SES002609,20221020,OR10,D10,Full Day,2022-10-20 08:00:00,2022-10-20 17:00:00,540,510,0
SES002610,20221020,OR11,D01,Full Day,2022-10-20 08:00:00,2022-10-20 17:00:00,540,510,0
SES002611,20221020,OR12,D01,Full Day,2022-10-20 08:00:00,2022-10-20 17:00:00,540,510,0
SES002612,20221021,OR01,D07,Morning,2022-10-21 08:00:00,2022-10-21 12:30:00,270,250,0
SES002613,20221021,OR02,D03,Afternoon,2022-10-21 13:00:00,2022-10-21 17:00:00,240,225,0
SES002614,20221021,OR03,D05,Full Day,2022-10-21 08:00:00,2022-10-21 17:00:00,540,510,0
SES002615,20221021,OR04,D01,Full Day,2022-10-21 08:00:00,2022-10-21 17:00:00,540,510,0
SES002616,20221021,OR05,D02,Full Day,2022-10-21 08:00:00,2022-10-21 17:00:00,540,510,0
SES002617,20221021,OR06,D02,Morning,2022-10-21 08:00:00,2022-10-21 12:30:00,270,250,0
SES002618,20221021,OR07,D03,Full Day,2022-10-21 08:00:00,2022-10-21 17:00:00,540,510,0
SES002619,20221021,OR08,D06,Full Day,2022-10-21 08:00:00,2022-10-21 17:00:00,540,510,0
SES002620,20221021,OR09,D03,Emergency,2022-10-21 08:00:00,2022-10-21 17:00:00,540,510,1
SES002621,20221021,OR10,D06,Full Day,2022-10-21 08:00:00,2022-10-21 17:00:00,540,510,0
SES002622,20221021,OR11,D02,Full Day,2022-10-21 08:00:00,2022-10-21 17:00:00,540,510,0
SES002623,20221021,OR12,D03,Full Day,2022-10-21 08:00:00,2022-10-21 17:00:00,540,510,0
SES002624,20221022,OR09,D10,Emergency,2022-10-22 08:00:00,2022-10-22 17:00:00,540,510,1
SES002625,20221023,OR09,D08,Emergency,2022-10-23 08:00:00,2022-10-23 17:00:00,540,510,1
SES002626,20221024,OR01,D06,Full Day,2022-10-24 08:00:00,2022-10-24 17:00:00,540,510,0
SES002627,20221024,OR02,D05,Afternoon,2022-10-24 13:00:00,2022-10-24 17:00:00,240,225,0
SES002628,20221024,OR03,D07,Full Day,2022-10-24 08:00:00,2022-10-24 17:00:00,540,510,0
SES002629,20221024,OR04,D07,Full Day,2022-10-24 08:00:00,2022-10-24 17:00:00,540,510,0
SES002630,20221024,OR05,D02,Morning,2022-10-24 08:00:00,2022-10-24 12:30:00,270,250,0
SES002631,20221024,OR06,D03,Full Day,2022-10-24 08:00:00,2022-10-24 17:00:00,540,510,0
SES002632,20221024,OR07,D02,Full Day,2022-10-24 08:00:00,2022-10-24 17:00:00,540,510,0
SES002633,20221024,OR08,D07,Full Day,2022-10-24 08:00:00,2022-10-24 17:00:00,540,510,0
SES002634,20221024,OR09,D09,Emergency,2022-10-24 08:00:00,2022-10-24 17:00:00,540,510,1
SES002635,20221024,OR10,D10,Full Day,2022-10-24 08:00:00,2022-10-24 17:00:00,540,510,0
SES002636,20221024,OR11,D01,Full Day,2022-10-24 08:00:00,2022-10-24 17:00:00,540,510,0
SES002637,20221024,OR12,D06,Afternoon,2022-10-24 13:00:00,2022-10-24 17:00:00,240,225,0
SES002638,20221025,OR01,D05,Morning,2022-10-25 08:00:00,2022-10-25 12:30:00,270,250,0
SES002639,20221025,OR02,D05,Full Day,2022-10-25 08:00:00,2022-10-25 17:00:00,540,510,0
SES002640,20221025,OR03,D07,Morning,2022-10-25 08:00:00,2022-10-25 12:30:00,270,250,0
SES002641,20221025,OR04,D03,Full Day,2022-10-25 08:00:00,2022-10-25 17:00:00,540,510,0
SES002642,20221025,OR05,D03,Full Day,2022-10-25 08:00:00,2022-10-25 17:00:00,540,510,0
SES002643,20221025,OR06,D02,Full Day,2022-10-25 08:00:00,2022-10-25 17:00:00,540,510,0
SES002644,20221025,OR07,D10,Full Day,2022-10-25 08:00:00,2022-10-25 17:00:00,540,510,0
SES002645,20221025,OR08,D02,Full Day,2022-10-25 08:00:00,2022-10-25 17:00:00,540,510,0
SES002646,20221025,OR09,D01,Emergency,2022-10-25 08:00:00,2022-10-25 17:00:00,540,510,1
SES002647,20221025,OR10,D07,Morning,2022-10-25 08:00:00,2022-10-25 12:30:00,270,250,0
SES002648,20221025,OR11,D04,Afternoon,2022-10-25 13:00:00,2022-10-25 17:00:00,240,225,0
SES002649,20221025,OR12,D04,Full Day,2022-10-25 08:00:00,2022-10-25 17:00:00,540,510,0
SES002650,20221026,OR01,D02,Full Day,2022-10-26 08:00:00,2022-10-26 17:00:00,540,510,0
SES002651,20221026,OR02,D06,Afternoon,2022-10-26 13:00:00,2022-10-26 17:00:00,240,225,0
SES002652,20221026,OR03,D07,Full Day,2022-10-26 08:00:00,2022-10-26 17:00:00,540,510,0
SES002653,20221026,OR04,D09,Full Day,2022-10-26 08:00:00,2022-10-26 17:00:00,540,510,0
SES002654,20221026,OR05,D10,Morning,2022-10-26 08:00:00,2022-10-26 12:30:00,270,250,0
SES002655,20221026,OR06,D01,Full Day,2022-10-26 08:00:00,2022-10-26 17:00:00,540,510,0
SES002656,20221026,OR07,D04,Full Day,2022-10-26 08:00:00,2022-10-26 17:00:00,540,510,0
SES002657,20221026,OR08,D05,Full Day,2022-10-26 08:00:00,2022-10-26 17:00:00,540,510,0
SES002658,20221026,OR09,D01,Emergency,2022-10-26 08:00:00,2022-10-26 17:00:00,540,510,1
SES002659,20221026,OR10,D06,Afternoon,2022-10-26 13:00:00,2022-10-26 17:00:00,240,225,0
SES002660,20221026,OR11,D01,Full Day,2022-10-26 08:00:00,2022-10-26 17:00:00,540,510,0
SES002661,20221026,OR12,D01,Full Day,2022-10-26 08:00:00,2022-10-26 17:00:00,540,510,0
SES002662,20221027,OR01,D06,Full Day,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,0
SES002663,20221027,OR02,D05,Full Day,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,0
SES002664,20221027,OR03,D09,Full Day,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,0
SES002665,20221027,OR04,D02,Full Day,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,0
SES002666,20221027,OR05,D03,Full Day,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,0
SES002667,20221027,OR06,D01,Full Day,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,0
SES002668,20221027,OR07,D02,Full Day,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,0
SES002669,20221027,OR08,D06,Full Day,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,0
SES002670,20221027,OR09,D06,Emergency,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,1
SES002671,20221027,OR10,D03,Full Day,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,0
SES002672,20221027,OR11,D01,Full Day,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,0
SES002673,20221027,OR12,D02,Full Day,2022-10-27 08:00:00,2022-10-27 17:00:00,540,510,0
SES002674,20221028,OR01,D01,Full Day,2022-10-28 08:00:00,2022-10-28 17:00:00,540,510,0
SES002675,20221028,OR02,D03,Full Day,2022-10-28 08:00:00,2022-10-28 17:00:00,540,510,0
SES002676,20221028,OR03,D01,Full Day,2022-10-28 08:00:00,2022-10-28 17:00:00,540,510,0
SES002677,20221028,OR04,D06,Full Day,2022-10-28 08:00:00,2022-10-28 17:00:00,540,510,0
SES002678,20221028,OR05,D01,Full Day,2022-10-28 08:00:00,2022-10-28 17:00:00,540,510,0
SES002679,20221028,OR06,D02,Full Day,2022-10-28 08:00:00,2022-10-28 17:00:00,540,510,0
SES002680,20221028,OR07,D05,Full Day,2022-10-28 08:00:00,2022-10-28 17:00:00,540,510,0
SES002681,20221028,OR08,D06,Morning,2022-10-28 08:00:00,2022-10-28 12:30:00,270,250,0
SES002682,20221028,OR09,D08,Emergency,2022-10-28 08:00:00,2022-10-28 17:00:00,540,510,1
SES002683,20221028,OR10,D08,Full Day,2022-10-28 08:00:00,2022-10-28 17:00:00,540,510,0
SES002684,20221028,OR11,D06,Full Day,2022-10-28 08:00:00,2022-10-28 17:00:00,540,510,0
SES002685,20221028,OR12,D10,Full Day,2022-10-28 08:00:00,2022-10-28 17:00:00,540,510,0
SES002686,20221029,OR09,D05,Emergency,2022-10-29 08:00:00,2022-10-29 17:00:00,540,510,1
SES002687,20221030,OR09,D09,Emergency,2022-10-30 08:00:00,2022-10-30 17:00:00,540,510,1
SES002688,20221030,OR10,D04,Afternoon,2022-10-30 13:00:00,2022-10-30 17:00:00,240,225,0
SES002689,20221031,OR01,D06,Full Day,2022-10-31 08:00:00,2022-10-31 17:00:00,540,510,0
SES002690,20221031,OR02,D04,Full Day,2022-10-31 08:00:00,2022-10-31 17:00:00,540,510,0
SES002691,20221031,OR03,D02,Full Day,2022-10-31 08:00:00,2022-10-31 17:00:00,540,510,0
SES002692,20221031,OR04,D06,Morning,2022-10-31 08:00:00,2022-10-31 12:30:00,270,250,0
SES002693,20221031,OR05,D03,Afternoon,2022-10-31 13:00:00,2022-10-31 17:00:00,240,225,0
SES002694,20221031,OR06,D06,Full Day,2022-10-31 08:00:00,2022-10-31 17:00:00,540,510,0
SES002695,20221031,OR07,D09,Morning,2022-10-31 08:00:00,2022-10-31 12:30:00,270,250,0
SES002696,20221031,OR08,D01,Full Day,2022-10-31 08:00:00,2022-10-31 17:00:00,540,510,0
SES002697,20221031,OR09,D05,Emergency,2022-10-31 08:00:00,2022-10-31 17:00:00,540,510,1
SES002698,20221031,OR10,D04,Full Day,2022-10-31 08:00:00,2022-10-31 17:00:00,540,510,0
SES002699,20221031,OR11,D07,Full Day,2022-10-31 08:00:00,2022-10-31 17:00:00,540,510,0
SES002700,20221031,OR12,D01,Full Day,2022-10-31 08:00:00,2022-10-31 17:00:00,540,510,0
SES002701,20221101,OR01,D08,Full Day,2022-11-01 08:00:00,2022-11-01 17:00:00,540,510,0
SES002702,20221101,OR02,D03,Morning,2022-11-01 08:00:00,2022-11-01 12:30:00,270,250,0
SES002703,20221101,OR03,D07,Full Day,2022-11-01 08:00:00,2022-11-01 17:00:00,540,510,0
SES002704,20221101,OR04,D03,Full Day,2022-11-01 08:00:00,2022-11-01 17:00:00,540,510,0
SES002705,20221101,OR05,D06,Full Day,2022-11-01 08:00:00,2022-11-01 17:00:00,540,510,0
SES002706,20221101,OR06,D10,Full Day,2022-11-01 08:00:00,2022-11-01 17:00:00,540,510,0
SES002707,20221101,OR07,D03,Full Day,2022-11-01 08:00:00,2022-11-01 17:00:00,540,510,0
SES002708,20221101,OR08,D05,Morning,2022-11-01 08:00:00,2022-11-01 12:30:00,270,250,0
SES002709,20221101,OR09,D09,Emergency,2022-11-01 08:00:00,2022-11-01 17:00:00,540,510,1
SES002710,20221101,OR10,D07,Full Day,2022-11-01 08:00:00,2022-11-01 17:00:00,540,510,0
SES002711,20221101,OR11,D02,Full Day,2022-11-01 08:00:00,2022-11-01 17:00:00,540,510,0
SES002712,20221101,OR12,D01,Full Day,2022-11-01 08:00:00,2022-11-01 17:00:00,540,510,0
SES002713,20221102,OR01,D05,Afternoon,2022-11-02 13:00:00,2022-11-02 17:00:00,240,225,0
SES002714,20221102,OR02,D05,Full Day,2022-11-02 08:00:00,2022-11-02 17:00:00,540,510,0
SES002715,20221102,OR03,D05,Full Day,2022-11-02 08:00:00,2022-11-02 17:00:00,540,510,0
SES002716,20221102,OR04,D02,Morning,2022-11-02 08:00:00,2022-11-02 12:30:00,270,250,0
SES002717,20221102,OR05,D01,Afternoon,2022-11-02 13:00:00,2022-11-02 17:00:00,240,225,0
SES002718,20221102,OR06,D08,Full Day,2022-11-02 08:00:00,2022-11-02 17:00:00,540,510,0
SES002719,20221102,OR07,D03,Full Day,2022-11-02 08:00:00,2022-11-02 17:00:00,540,510,0
SES002720,20221102,OR08,D06,Full Day,2022-11-02 08:00:00,2022-11-02 17:00:00,540,510,0
SES002721,20221102,OR09,D01,Emergency,2022-11-02 08:00:00,2022-11-02 17:00:00,540,510,1
SES002722,20221102,OR10,D09,Morning,2022-11-02 08:00:00,2022-11-02 12:30:00,270,250,0
SES002723,20221102,OR11,D06,Afternoon,2022-11-02 13:00:00,2022-11-02 17:00:00,240,225,0
SES002724,20221102,OR12,D01,Full Day,2022-11-02 08:00:00,2022-11-02 17:00:00,540,510,0
